SEQUENCE_ID,STEP_INDEX,STEP
dev_ic_seq_0970_t80,341,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,342,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,343,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,344,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,345,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,346,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,347,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,348,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,349,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,350,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,351,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,352,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,353,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,354,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,355,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,356,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,357,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,358,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,359,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,360,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,361,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,362,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,363,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,364,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,365,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,366,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,367,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,368,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,369,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,370,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,371,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,372,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,373,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,374,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,375,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,376,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,377,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,378,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,379,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,380,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,381,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,382,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,383,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,384,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,385,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,386,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,387,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,388,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,389,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,390,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,391,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,0,RECEIVE WAFER LOT
dev_ic_seq_0900_t60,1,LOT IDENTIFICATION
dev_ic_seq_0900_t60,2,PRE CLEAN INSPECTION
dev_ic_seq_0900_t60,3,MEASURE SURFACE PARTICLES
dev_ic_seq_0900_t60,4,WAFER CLEAN PRE PROCESS
dev_ic_seq_0900_t60,5,BACKSIDE CLEAN
dev_ic_seq_0900_t60,6,FRONTSIDE CLEAN
dev_ic_seq_0900_t60,7,WET CLEAN RCA1
dev_ic_seq_0900_t60,8,RCA CLEAN 2
dev_ic_seq_0900_t60,9,HF DIP
dev_ic_seq_0900_t60,10,WAFER CLEAN PRE-GRIND
dev_ic_seq_0900_t60,11,GRINDING WAFER BACKSIDE
dev_ic_seq_0900_t60,12,MEASURE INITIAL GEOMETRY
dev_ic_seq_0900_t60,13,ETCH WET BACKSIDE
dev_ic_seq_0900_t60,14,RINSE WET WAFER_EDGE
dev_ic_seq_0900_t60,15,DRY WAFER BACKSIDE
dev_ic_seq_0900_t60,16,BACKSIDE CLEAN
dev_ic_seq_0900_t60,17,MEASURE BACKSIDE ROUGHNESS
dev_ic_seq_0900_t60,18,THERMAL OXIDATION
dev_ic_seq_0900_t60,19,MEASURE OXIDE THICKNESS
dev_ic_seq_0900_t60,20,RCA CLEAN 1
dev_ic_seq_0900_t60,21,WET CLEAN RCA2
dev_ic_seq_0900_t60,22,HF DIP
dev_ic_seq_0900_t60,23,OXIDE STRIP
dev_ic_seq_0900_t60,24,SURFACE PREP FOR DEPOSITION
dev_ic_seq_0900_t60,25,DEPOSIT PAD OXIDE
dev_ic_seq_0900_t60,26,ANNEAL OXIDE
dev_ic_seq_0900_t60,27,MEASURE FILM THICKNESS
dev_ic_seq_0900_t60,28,SPIN COAT PHOTORESIST
dev_ic_seq_0900_t60,29,SOFT BAKE
dev_ic_seq_0900_t60,30,ALIGN MASK LEVEL 1
dev_ic_seq_0900_t60,31,EXPOSE LITHO LEVEL 1
dev_ic_seq_0900_t60,32,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,33,INSPECT PATTERN LEVEL 1
dev_ic_seq_0900_t60,34,HARD BAKE
dev_ic_seq_0900_t60,35,OXIDE ETCH DRY
dev_ic_seq_0900_t60,36,STRIP RESIST
dev_ic_seq_0900_t60,37,CLEAN AFTER ETCH
dev_ic_seq_0900_t60,38,DEPOSIT POLYSILICON
dev_ic_seq_0900_t60,39,ANNEAL POLYSILICON
dev_ic_seq_0900_t60,40,SPIN COAT PHOTORESIST
dev_ic_seq_0900_t60,41,SOFT BAKE
dev_ic_seq_0900_t60,42,ALIGN MASK LEVEL 2
dev_ic_seq_0900_t60,43,EXPOSE LITHO LEVEL 2
dev_ic_seq_0900_t60,44,POST EXPOSE BAKE
dev_ic_seq_0900_t60,45,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,46,PATTERN INSPECTION LEVEL 2
dev_ic_seq_0900_t60,47,POLYSILICON ETCH DRY
dev_ic_seq_0900_t60,48,STRIP RESIST LEVEL 2
dev_ic_seq_0900_t60,49,CLEAN AFTER POLY ETCH
dev_ic_seq_0900_t60,50,MEASURE CD LEVEL 2
dev_ic_seq_0900_t60,51,IMPLANT N-TYPE
dev_ic_seq_0900_t60,52,PRE ANNEAL CHECK
dev_ic_seq_0900_t60,53,RAPID THERMAL ANNEAL
dev_ic_seq_0900_t60,54,MEASURE SHEET RESISTANCE
dev_ic_seq_0900_t60,55,DEPOSIT INTERLAYER DIELECTRIC
dev_ic_seq_0900_t60,56,DENSIFY OXIDE
dev_ic_seq_0900_t60,57,MEASURE FILM THICKNESS
dev_ic_seq_0900_t60,58,CMP INTERLAYER DIELECTRIC
dev_ic_seq_0900_t60,59,MEASURE SURFACE PLANARITY
dev_ic_seq_0900_t60,60,SPIN COAT PHOTORESIST
dev_ic_seq_0900_t60,61,SOFT BAKE
dev_ic_seq_0900_t60,62,ALIGN MASK LEVEL 3
dev_ic_seq_0900_t60,63,EXPOSE LITHO LEVEL 3
dev_ic_seq_0900_t60,64,POST EXPOSE BAKE
dev_ic_seq_0900_t60,65,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,66,VIA OPENING INSPECTION
dev_ic_seq_0900_t60,67,HARD BAKE
dev_ic_seq_0900_t60,68,VIA ETCH THROUGH DIELECTRIC
dev_ic_seq_0900_t60,69,STRIP RESIST
dev_ic_seq_0900_t60,70,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,71,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,72,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,73,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,74,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,75,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,76,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,77,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,78,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,79,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,80,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,81,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,82,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,83,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,84,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,85,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,86,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,87,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,88,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,89,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,90,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,91,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,92,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,93,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,94,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,95,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,96,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,97,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,98,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,99,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,100,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,101,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,102,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,103,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,104,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,105,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,106,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,107,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,108,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,109,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,110,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,111,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,112,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,113,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,114,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,115,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,116,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,117,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,118,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,119,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,120,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,121,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,122,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,123,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,124,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,125,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,126,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,127,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,128,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,129,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,130,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,131,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,132,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,133,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,134,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,135,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,136,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,137,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,138,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,139,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,140,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,141,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,142,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,143,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,144,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,145,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,146,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,147,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,148,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,149,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,150,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,151,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,152,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,153,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,154,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,155,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,156,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,157,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,158,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,159,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,160,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,161,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,162,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,163,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,164,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,165,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,166,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,167,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,168,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,169,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,170,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,171,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,172,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,173,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,174,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,175,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,176,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,177,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,178,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,179,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,180,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,181,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,182,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,183,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,184,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,185,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,186,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,187,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,188,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,189,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,190,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,191,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,192,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,193,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,194,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,195,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,196,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,197,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,198,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,199,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,200,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,201,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,202,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,203,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,204,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,205,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,206,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,207,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,208,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,209,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,210,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,211,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,212,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,213,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,214,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,215,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,216,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,217,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,218,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,219,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,220,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,221,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,222,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,223,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,224,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,225,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,226,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,227,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,228,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,229,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,230,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,231,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,232,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,233,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,234,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,235,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,236,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,237,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,238,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,239,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,240,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,241,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,242,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,243,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,244,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,245,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,246,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,247,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,248,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,249,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,250,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,251,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,252,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,253,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,254,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,255,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,256,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,257,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,258,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,259,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,260,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,261,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,262,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,263,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,264,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,265,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,266,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,267,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,268,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,269,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,270,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,271,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,272,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,273,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,274,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,275,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,276,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,277,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,278,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,279,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,280,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,281,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,282,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,283,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,284,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,285,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,286,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,287,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,288,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,289,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,290,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,291,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,292,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,293,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,294,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,295,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,296,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,297,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,298,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,299,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,300,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,301,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,302,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,303,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,304,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,305,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,306,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,307,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,308,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,309,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,310,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,311,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,312,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,313,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,314,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,315,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,316,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,317,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,318,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,319,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,320,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,321,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,322,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,323,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,324,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,325,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,326,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,327,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,328,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,329,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,330,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,331,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,332,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,333,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,334,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,335,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,336,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,337,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,338,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,339,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,340,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,341,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,342,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,343,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,344,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,345,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,346,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,347,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,348,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,349,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,350,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,351,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,352,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,353,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,354,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,355,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,356,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,357,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,358,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,359,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,360,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,361,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,362,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,363,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,364,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,365,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,366,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,367,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,368,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,369,BACKSIDE ANNEAL
dev_ic_seq_0900_t80,0,RECEIVE WAFER LOT
dev_ic_seq_0900_t80,1,LOT IDENTIFICATION
dev_ic_seq_0900_t80,2,PRE CLEAN INSPECTION
dev_ic_seq_0900_t80,3,MEASURE SURFACE PARTICLES
dev_ic_seq_0900_t80,4,WAFER CLEAN PRE PROCESS
dev_ic_seq_0900_t80,5,BACKSIDE CLEAN
dev_ic_seq_0900_t80,6,FRONTSIDE CLEAN
dev_ic_seq_0900_t80,7,WET CLEAN RCA1
dev_ic_seq_0900_t80,8,RCA CLEAN 2
dev_ic_seq_0900_t80,9,HF DIP
dev_ic_seq_0900_t80,10,WAFER CLEAN PRE-GRIND
dev_ic_seq_0900_t80,11,GRINDING WAFER BACKSIDE
dev_ic_seq_0900_t80,12,MEASURE INITIAL GEOMETRY
dev_ic_seq_0900_t80,13,ETCH WET BACKSIDE
dev_ic_seq_0900_t80,14,RINSE WET WAFER_EDGE
dev_ic_seq_0900_t80,15,DRY WAFER BACKSIDE
dev_ic_seq_0900_t80,16,BACKSIDE CLEAN
dev_ic_seq_0900_t80,17,MEASURE BACKSIDE ROUGHNESS
dev_ic_seq_0900_t80,18,THERMAL OXIDATION
dev_ic_seq_0900_t80,19,MEASURE OXIDE THICKNESS
dev_ic_seq_0900_t80,20,RCA CLEAN 1
dev_ic_seq_0900_t80,21,WET CLEAN RCA2
dev_ic_seq_0900_t80,22,HF DIP
dev_ic_seq_0900_t80,23,OXIDE STRIP
dev_ic_seq_0900_t80,24,SURFACE PREP FOR DEPOSITION
dev_ic_seq_0900_t80,25,DEPOSIT PAD OXIDE
dev_ic_seq_0900_t80,26,ANNEAL OXIDE
